0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.671922504901886,0.7787609100341797,-1.878938604704672e-07,0.7091473340988159,0.6786349415779114,0.0253864396363496,0.708131730556488,0.5885223150253296,0.0325864441692829,0.670303463935852,0.5468706488609314,0.0355839729309082,0.6278162002563477,0.5377705097198486,0.0359143279492855,0.7134669423103333,0.5286791920661926,-0.0029020595829933,0.6992087364196777,0.4067240059375763,-0.0053182784467935,0.6924400925636292,0.3349097371101379,-0.0018446501344442,0.6879326105117798,0.2782295644283294,0.0004239923146087,0.6666999459266663,0.5311962366104126,-0.0158267207443714,0.6329142451286316,0.4691906273365021,-0.0183850359171628,0.6288985013961792,0.5227830410003662,-0.0088206641376018,0.6415179371833801,0.5516833066940308,-0.0020433866884559,0.6206830739974976,0.5509274005889893,-0.0244131032377481,0.5915842652320862,0.4961414039134979,-0.0273678936064243,0.5928771495819092,0.5422888398170471,-0.0147278262302279,0.6070709824562073,0.5710585117340088,-0.0060115256346762,0.5756393074989319,0.572391927242279,-0.0296082515269517,0.557553231716156,0.4754605293273926,-0.03290481492877,0.5417492389678955,0.4285177290439605,-0.0263431146740913,0.5301734805107117,0.3848774135112762,-0.0205565486103296,forward
0.671414315700531,0.7871420979499817,-2.024954710577731e-07,0.7097260355949402,0.6859441995620728,0.0258622355759143,0.7103198766708374,0.5963205695152283,0.0347494781017303,0.6750553250312805,0.5517097115516663,0.0388739854097366,0.6339336037635803,0.5385136008262634,0.0406755954027175,0.708684504032135,0.529913067817688,0.0037340112030506,0.6980799436569214,0.4109691381454468,0.0034786451142281,0.6924001574516296,0.3397386372089386,0.0085412859916687,0.6888963580131531,0.2843283712863922,0.0120017509907484,0.6631526947021484,0.5291278958320618,-0.00911127589643,0.6315587162971497,0.4743195176124573,-0.0107029350474476,0.6262921094894409,0.5273726582527161,-0.0016261563869193,0.6374744772911072,0.5576213598251343,0.0050679324194788,0.6179618835449219,0.5481616258621216,-0.0180026814341545,0.5907095074653625,0.4969835877418518,-0.0222212113440036,0.5920994281768799,0.5448595881462097,-0.0113633293658494,0.6058731079101562,0.5757261514663696,-0.0032374085858464,0.5735694766044617,0.5704165697097778,-0.0233927015215158,0.554472804069519,0.4758938550949096,-0.0282457191497087,0.535971999168396,0.4293544292449951,-0.0233201421797275,0.5213877558708191,0.3870743215084076,-0.0182144306600093,forward
0.669539749622345,0.784993052482605,-1.8907439880422322e-07,0.7066309452056885,0.6866040229797363,0.0265236590057611,0.7046025991439819,0.599187970161438,0.0361414104700088,0.6660552024841309,0.5608267784118652,0.0411729365587234,0.623965859413147,0.5514155626296997,0.0440354757010936,0.7080013155937195,0.5308646559715271,0.0062974281609058,0.6989656090736389,0.4133802652359009,0.0098330751061439,0.6925593018531799,0.3425464034080505,0.0176109503954648,0.688313901424408,0.2879462242126465,0.0228485446423292,0.6609530448913574,0.5292041897773743,-0.0056556081399321,0.6299659013748169,0.4808574318885803,-0.0032286513596773,0.6246037483215332,0.5331601500511169,0.0062359748408198,0.6355764269828796,0.5624188184738159,0.0126142799854278,0.6153805255889893,0.5473018884658813,-0.0132578769698739,0.5874070525169373,0.502667248249054,-0.0133669609203934,0.5898552536964417,0.550468921661377,-0.003508323803544,0.6035955548286438,0.5788486003875732,0.0030443705618381,0.5714025497436523,0.5688501596450806,-0.0172037035226821,0.551837682723999,0.4790952503681183,-0.0172795262187719,0.5356478095054626,0.4360035955905914,-0.0105711575597524,0.5232861042022705,0.3953448235988617,-0.0048327441327273,forward
0.6671515703201294,0.7814601063728333,-1.842335706214726e-07,0.7063055634498596,0.6852208375930786,0.0244828592985868,0.7082464694976807,0.5981860160827637,0.0316705517470836,0.6735363006591797,0.5550808906555176,0.0344024561345577,0.633091390132904,0.5425441861152649,0.0347610637545585,0.7079824209213257,0.5321938395500183,-0.0017281912732869,0.6987318992614746,0.4110181629657745,-0.0028190992306917,0.6923716068267822,0.3390564918518066,0.0029592833016067,0.688058078289032,0.2845814526081085,0.0075521864928305,0.661443829536438,0.5316739082336426,-0.0140017420053482,0.629530131816864,0.4786275625228882,-0.0163441449403762,0.6241402626037598,0.5289198756217957,-0.0074414727278053,0.6353846192359924,0.5578319430351257,-0.0007095717592164,0.6158174276351929,0.5497243404388428,-0.0219699740409851,0.586706817150116,0.5010403394699097,-0.0263375248759984,0.5884048938751221,0.5469279885292053,-0.0157259739935398,0.6024183034896851,0.5748632550239563,-0.0075530163012444,0.5714837312698364,0.5707942247390747,-0.0263605285435915,0.5520302653312683,0.4775802493095398,-0.0292415432631969,0.5359021425247192,0.4326465129852295,-0.022284498438239,0.5239236354827881,0.390724778175354,-0.0156385228037834,forward
0.6709785461425781,0.7840515375137329,-2.030536307984221e-07,0.7074915766716003,0.6842892169952393,0.0266116317361593,0.7059186697006226,0.5951035022735596,0.0360048711299896,0.6698532104492188,0.5520548820495605,0.0407609231770038,0.6284458041191101,0.54049152135849,0.0431959293782711,0.7066669464111328,0.5241368412971497,0.0042782267555594,0.695335865020752,0.406065285205841,0.0048143165186047,0.6894963979721069,0.3349753022193908,0.00982784666121,0.68613600730896,0.279869794845581,0.0131559949368238,0.6611748337745667,0.5234842896461487,-0.008311990648508,0.6274405121803284,0.4710564911365509,-0.0080982986837625,0.6224268078804016,0.5253520011901855,0.0012477856362238,0.6333912014961243,0.5562148690223694,0.007856055162847,0.6161891222000122,0.5432026386260986,-0.0167778264731168,0.5851284265518188,0.4959412217140198,-0.0185846369713544,0.5872592926025391,0.5442200899124146,-0.0079807415604591,0.6018543839454651,0.5740169286727905,-0.0006244055693969,0.5719530582427979,0.5670874118804932,-0.0216760542243719,0.5514090061187744,0.4738335311412811,-0.0249218866229057,0.5333306789398193,0.4285075664520263,-0.0197230577468872,0.5194743275642395,0.3862900137901306,-0.0146635947749018,forward
0.6726506352424622,0.7099105715751648,9.285675872661161e-08,0.6089044809341431,0.6866318583488464,-0.026926189661026,0.5513485074043274,0.6136215925216675,-0.0446424931287765,0.5356691479682922,0.5323505401611328,-0.0637593492865562,0.5581849813461304,0.4649315178394317,-0.0797638967633247,0.5361777544021606,0.4864023923873901,-0.0202660430222749,0.4922566413879394,0.3889779150485992,-0.043677270412445,0.4683695137500763,0.3296884298324585,-0.0557194240391254,0.4507369995117187,0.2718104720115661,-0.0660925805568695,0.5771822333335876,0.4636709690093994,-0.0235607679933309,0.5485743880271912,0.3968968689441681,-0.0750559940934181,0.5552184581756592,0.4651335179805755,-0.0910254940390586,0.5647775530815125,0.515834629535675,-0.0902648940682411,0.6248169541358948,0.453993022441864,-0.0302221328020095,0.6016639471054077,0.3989474773406982,-0.0809213146567344,0.5986260771751404,0.4790994226932525,-0.0803544968366622,0.6017234921455383,0.5402301549911499,-0.0660669803619384,0.6735743880271912,0.4548412561416626,-0.0389738418161869,0.6892260313034058,0.3612920641899109,-0.0765934213995933,0.7029935121536255,0.2969655990600586,-0.0880529433488845,0.7126195430755615,0.2319579124450683,-0.0890991613268852,forward
0.6905900239944458,0.7020469307899475,1.376896108240544e-07,0.6280845999717712,0.6716293096542358,-0.0363407731056213,0.5738657116889954,0.6025025844573975,-0.0617777593433856,0.5668916702270508,0.519271194934845,-0.0873629823327064,0.5936055779457092,0.4484170377254486,-0.1100148856639862,0.5487830638885498,0.470255434513092,-0.0345701649785041,0.5041304230690002,0.3682976365089416,-0.0630874037742614,0.4781807661056518,0.3054586350917816,-0.0784800425171852,0.4580276012420654,0.2459941208362579,-0.0912449955940246,0.5937820076942444,0.4487915337085724,-0.0354086607694625,0.5739728808403015,0.3828186392784118,-0.090239979326725,0.582082211971283,0.4624635875225067,-0.1058878228068351,0.5873169302940369,0.5125362277030945,-0.1050024330615997,0.6439696550369263,0.4419634342193603,-0.0404555946588516,0.6330565810203552,0.384035587310791,-0.0943282768130302,0.6314089298248291,0.4679903388023376,-0.0931569412350654,0.6319319605827332,0.5292112827301025,-0.0784902870655059,0.6940847635269165,0.44651859998703,-0.0484661720693111,0.7132445573806763,0.3485163450241089,-0.0903214067220687,0.7286654114723206,0.2836525738239288,-0.102902352809906,0.739462673664093,0.2173665910959243,-0.1040985360741615,forward
0.6923789381980896,0.7047591209411621,1.1441191105632242e-07,0.6311829686164856,0.6749347448348999,-0.0351185500621795,0.574637234210968,0.606994092464447,-0.060074146836996,0.5640109777450562,0.5246946811676025,-0.0852869227528572,0.593177855014801,0.4562556743621826,-0.1076741144061088,0.5509492754936218,0.4738270044326782,-0.0343480817973613,0.505445659160614,0.371410071849823,-0.0625683739781379,0.4797741174697876,0.3089895248413086,-0.0779701471328735,0.459311306476593,0.2492468357086181,-0.0911078974604606,0.5959120988845825,0.4523235559463501,-0.0355356633663177,0.5745011568069458,0.3879552483558655,-0.0891988575458526,0.5828625559806824,0.4686011970043182,-0.1040959432721138,0.5879194736480713,0.5170671939849854,-0.1033485159277916,0.6456637382507324,0.4451996088027954,-0.0407707653939724,0.6328489780426025,0.3886489272117615,-0.0933311581611633,0.6307275295257568,0.4707993268966675,-0.0918996855616569,0.6307116150856018,0.529697597026825,-0.0777778625488281,0.6949638724327087,0.4488796591758728,-0.0489062145352363,0.7134693264961243,0.3504707515239715,-0.0896873623132705,0.7283220291137695,0.2859116494655609,-0.1019579395651817,0.7385777235031128,0.2196845561265945,-0.1034438833594322,forward
0.6911718845367432,0.7003650665283203,1.05733569455424e-07,0.6280661225318909,0.6720404624938965,-0.0324140973389148,0.5726786851882935,0.6042289733886719,-0.0544901005923748,0.5600885152816772,0.524240255355835,-0.0774036273360252,0.5858852863311768,0.4571785628795624,-0.0974924191832542,0.5475645065307617,0.4709211885929107,-0.0290289055556058,0.5014187097549438,0.3713192343711853,-0.0556766465306282,0.4765324592590332,0.3099715709686279,-0.0699309408664703,0.4572674036026001,0.2502808272838592,-0.0819078162312507,0.5915778875350952,0.4499670267105102,-0.0313979499042034,0.569607138633728,0.3848899900913238,-0.085523746907711,0.5792112946510315,0.4613967537879944,-0.101507768034935,0.5861154198646545,0.5110902786254883,-0.1008042246103286,0.6412372589111328,0.4425461292266845,-0.0375992096960544,0.627570390701294,0.3884841799736023,-0.0912972241640091,0.6273224353790283,0.473392903804779,-0.0903497040271759,0.6284015774726868,0.5346276760101318,-0.0755219012498855,0.6911595463752747,0.4454794526100158,-0.0464298315346241,0.7075052261352539,0.3482003808021545,-0.0874997079372406,0.7210199236869812,0.282742291688919,-0.0994268730282783,0.7292230725288391,0.2152307331562042,-0.100211426615715,forward
0.6887288093566895,0.7073349952697754,1.0422284191236032e-07,0.6252210140228271,0.6766541600227356,-0.0328450575470924,0.569362461566925,0.6091496348381042,-0.0558515302836895,0.5566041469573975,0.5305753946304321,-0.0798472315073013,0.5848482251167297,0.4641299247741699,-0.1011270955204963,0.545910656452179,0.4772499501705169,-0.0297780316323041,0.5009487867355347,0.375354528427124,-0.0572369396686553,0.4767758250236511,0.3136841356754303,-0.0717696771025657,0.4581441879272461,0.2536037564277649,-0.0837498977780342,0.5902774930000305,0.4570378065109253,-0.0322130024433136,0.5678319334983826,0.3952456712722778,-0.0872539728879928,0.5764913558959961,0.4759298861026764,-0.1031855940818786,0.5830757021903992,0.5263980031013489,-0.1022684723138809,0.6394155025482178,0.4499489665031433,-0.0385966747999191,0.6242920756340027,0.3959196209907532,-0.0931274816393852,0.6238340735435486,0.4803459048271179,-0.0923293530941009,0.6255533695220947,0.5409930944442749,-0.0774001702666282,0.6884477734565735,0.452992171049118,-0.047570738941431,0.7045397162437439,0.3540645241737366,-0.0885121524333953,0.7184059619903564,0.2894212603569031,-0.0999334007501602,0.7274830937385559,0.222988098859787,-0.1002529039978981,forward
